,date,author,text,followers,status,favourites,retweets,replies,quotes,media,word_count,char_count,stop_words,#tag,@,numaric,upercase,URLs,emojis_count
109,2022-12-14 17:11:08+00:00,swamplady100,well I be halfway through get the begin veggie in toastinggot a second load I will add when these be soften upgoing to add cooked broccoli chop garlic amp mushroomshere carrots onion bell pepper spice parsley flake field roast sausage tofu amp water ,1199,50539,33054,5,7,0,1,47,309,9,0,0,0,2,1,0
110,2022-12-14 08:37:13+00:00,PambourSarah,oh my chatting to a patient this morning about the garden she say how amazing it be and she have he be not have fresh cabbage amp carrot for year as can can not chop it and refuse to buy pre choppedshe be just over the moon with happiness this be why I do it ,364,13732,12354,4,4,1,1,53,304,25,0,0,0,1,1,5
111,2022-12-07 15:39:26+00:00,OurSacredGrove,geraldine have eat all her grass - just replenish with chop carrot and apple ,10648,113060,159848,16,31,3,1,15,109,6,0,0,0,0,1,0
112,2022-09-27 23:26:58+00:00,SarahBurssty,hamburger ingredientsa thread ,13597,55371,145170,63,21,2,1,6,56,1,0,0,0,0,1,1
113,2022-08-25 02:40:02+00:00,silencedrowns,why do I keep find listing that describe fabric as mulberry silk polyesterthat that have that be like vegan hamburger ingredient beef ,7451,141185,221998,5,5,0,0,21,142,5,0,0,0,3,0,0
114,2022-07-22 10:32:09+00:00,S2lomatzve,our warm and sweetie boy sani they be play hamburger ingredient stack game and sani help seonghwa who have who be at the bottom to hold for it so he will not be that hard to endure it at the bottom ,33096,84197,51869,495,7,131,1,39,222,18,0,0,0,0,1,1
115,2022-11-13 12:43:07+00:00,AnotherPlumbob,nova okaynow on to the food I have be clean but I draw the line at cooking let we call zoomer and luigis gelato ,23349,68361,118454,4,3,0,4,23,148,9,0,0,0,1,1,0
116,2022-12-04 05:19:35+00:00,Hanoitimes2,no need to travel across vietnam to taste local food some must - try be available in hanoi cao bang steam rice rolls lang son roast duck hue noodle soup with beef nghe an eel soup nha trang grill pork roll sai gon steam broken rice ,3195,6361,1081,5,2,1,4,46,298,7,0,0,0,0,2,0
117,2022-12-02 11:53:32+00:00,ChelseaDan5,good selection of food at the temple place cabmen shelter wc have a blinding grill chicken breast burger last week so today I be try the stir fry chicken noodle which be proper good value at that pricewell worth a visit ,4465,45487,93863,4,5,0,2,42,259,13,0,0,0,1,1,1
118,2022-11-22 09:25:21+00:00,ComeGrillWithMe,dinner be a bit of a mix of my fave do not laugh seafood noodle cook use my bbq and grill lobster tail with a cheese sauce I know I know I need comfort food after a long day I shall I will post the recipe for each if you all want let I know in the comment ,18324,5060,22888,23,18,0,1,57,298,22,0,0,0,4,1,2
119,2022-02-08 19:22:05+00:00,Hersheypark,check out our february special at the chocolati available while supply last feb - cocoa crust rack of lamb amp chocolate brownie strawberry creme torte feb - grill halibut amp white chocolate raspberry swirl cheesecakereservation ,29918,20760,13760,5,1,1,2,40,309,5,0,0,0,0,2,2
120,2022-12-07 02:03:11+00:00,LadyJustice4512,after a productive family meet my daughter help I make these bad boy try to teach she how to cook like mamacrab stuff mushroom can lump crabmeat tbsp dice green onion pckg cream cheesecheddar on topdash of old baybake min carb for ,45093,82120,181496,16,52,1,1,54,300,14,0,1,5,0,1,0
121,2022-11-04 00:01:09+00:00,1982VintageNut,lamb and onion steam dumpling with ginger soy dipping sauce and of course crab rangoon ,2577,32659,112605,2,6,0,1,16,119,3,0,0,0,0,1,0
122,2022-10-15 00:40:53+00:00,TheCajunOzone,my crab and shrimp stuff bell pepper with green leaf sensation salad pickle red pepper and onion and a cheese garlic toast enjoy ,4864,3292,10141,19,14,0,1,27,165,5,0,0,1,0,1,1
123,2022-11-26 23:11:48+00:00,SkinnerPm,hey I make your kkanpoong tofu air fry the tofu no batter be mess around amp make the sauce then toss the tofu in the sauce delicious the brown rice syrup mix with the gochujang amp garliconion be so so good eat it all before I take a photo ,75905,52379,18274,7,8,2,2,52,310,18,0,1,0,2,1,0
124,2022-11-19 04:28:39+00:00,TyMurphy19,which kind of shrimp would you prefer for a good midnight snacka beer batter shrimp b tempura shrimp c herb and garlic stuff shrimp d coconut shrimp e something else mymidnightsnack ,26942,52608,361915,9,32,0,4,33,222,6,1,0,0,5,1,0
125,2022-10-29 09:40:12+00:00,sat_jamesmartin,curry deep fried salmon with dhal a delicious winter warm the salmon be coat in a delicious cider batter and the dhal be make with yellow split peas onion garlic turmeric coriander ginger and more for a real flavour explosion ,63004,4112,4884,16,3,0,1,43,289,14,0,0,0,0,2,1
126,2022-11-28 18:52:47+00:00,LegalEzra,gitonga bwana the only people that buy an expensive nescaf cup have no coffee taste bud that have that be the lowly tasteless cuppa you can get from coffee unless you be buy ambience it be well to take kericho gold ,1970,152347,2134,3,1,0,0,39,241,17,0,0,0,0,1,0
127,2022-11-11 05:17:53+00:00,JatIkhwan,how this zs coffee get popular obviously overhype tasteless food and not on the par drink ,329165,166932,24284,2572,256,1237,0,16,95,5,0,0,0,0,0,0
128,2022-11-02 00:58:38+00:00,RisalShiksha,just meet and discuss the various problem twitter user be face what a great person he be we drink a cup of coffee and I find it so tasteless it taste like crap anyway great stuff come up for now stop complain pay month for your blue tick ,8410,22444,14017,64,257,33,1,51,300,15,0,1,0,1,1,1
129,2022-12-14 23:36:49+00:00,shadowscolIide,happy john frusciante return to the red hot chili pepper anniversary day miss you baby thank you for all your wonderful music ,745,5751,6999,6,1,0,0,23,156,7,0,0,0,0,1,0
130,2022-12-14 22:50:32+00:00,CCVagina,get pretty good seat for red hot chili pepper in sit and get outta the ticketbastard app without have to sell a kidney ,13666,30999,121064,4,11,0,0,23,123,7,0,0,0,1,0,0
131,2022-12-14 21:51:16+00:00,_Hercreator,garlic pesto pasta w red pepper be so ,17695,53204,56065,3,1,0,0,9,41,2,0,0,0,0,0,0
132,2022-06-24 15:31:34+00:00,Jordan_Elise,this man be bring that wagon over here like I get a fatty knowing it have it be some pancake back dere I be out the game you all goodbye lmao ,47254,140587,91082,2,5,3,0,27,137,8,0,0,0,2,0,0
133,2022-04-28 10:46:50+00:00,gregkellyusa,wow I become a real fatty - a long winter with carvel ice cream jolly rancher and steak and spaghettipancake and apple jack cereal the damage be real get on the scale and shock myself but I be turn over a new leaf start a half hour ago beefcake by jul th ,708547,10705,436,18,118,6,1,50,301,13,0,0,0,12,1,0
134,2022-12-09 21:05:25+00:00,thedragonprince,look for something cozy to cook tonighttry one of our traditional winter recipe cave mushroom chili cardamom sesame flatbread hot spiced cider braise red cabbage amp apple crawfish stew over ricemore info ,120579,8239,7533,70,8,2,1,41,280,6,0,0,0,0,2,4
135,2022-11-26 04:34:38+00:00,MythicalChef,make thanksgive leftover into gobki stuff the cabbage leave with raw ground turkey stuffing herb etc then braise in mushroom gravy hot diggity dick these be tasty ,147191,26795,47332,10,23,1,1,28,204,7,0,0,0,0,1,0
136,2022-11-19 23:57:05+00:00,EdibleSense,oh you think I be do no my friend I be busy drive myself crazy editing video collard greens orbraised cabbage thanksgivingrecipe thanksgivingside ,4296,15931,38898,6,14,0,1,27,242,5,2,0,0,3,3,0
137,2022-10-14 12:22:12+00:00,VelvetCloud_ie,autumn mackerel salad and creamy yogurt dress ,7358,26856,11340,5,1,0,1,11,114,1,0,1,0,0,2,0
138,2022-07-03 19:02:27+00:00,deliot8,sunday bliss creamy coconut rice warri style serve with coconut chicken curry sauce stew mackerel and dodoif privilege what will you remove from this plate of yummy goodness ,3259,7320,23923,10,21,3,3,31,214,8,0,0,0,0,1,2
139,2022-06-23 18:15:37+00:00,pinkgirlflower,dinner be serve smoke mackerel and green pasta in a creamy horseradish sauce with a toast hazelnut and garlic breadcrumb topping ,404,1404,19314,12,2,0,1,22,160,7,0,0,0,0,1,0
140,2022-10-15 16:12:22+00:00,sammiefeasting,victoria sponge cake I have have the oven on slow roasting some pork so I make this yummy cake and now I have get a brioche loaf bake to maximise oven spacerecipe food bake cake ,8130,147355,166438,12,3,0,1,38,238,11,3,0,0,1,2,2
141,2022-09-26 06:55:16+00:00,AddoC5757,I call it quiche pork mince red amp green capsicum onion fry eggs mozzarella cheese cream and cheese beat together bake in oven in ramekin add mozzarella on top min before the end and finish bakingsingle serve ,662,534,12345,10,9,0,1,41,267,10,0,0,2,1,1,6
142,2022-07-06 20:33:20+00:00,CaryKelly11,I be have guilt - free extra crispy kfc tonight that have that be keto fry chickendredge in almond flour and small amount of bake powderdip in eggcoat with crush pork rindsbake at for an hourenjoy ,5421,25288,73579,8,20,2,1,37,233,9,0,0,0,1,1,0
143,2022-08-15 03:07:30+00:00,MonsterBaddie,swathistha fatty meaty arm ,380771,76511,175018,79,7,0,1,6,55,0,1,0,0,0,1,1
144,2022-06-30 16:57:34+00:00,MeatHunter6,buckboard bacon be simply bacon make from pork butt verses pork belly it have it be more meaty less fatty ,12773,18686,38875,3,7,1,1,21,139,5,0,0,0,0,1,1
145,2022-03-03 14:00:01+00:00,chef_rolin,today be canadian bacon day it have be more than year since canadian bacon be create canadian bacon be different from american bacon while american bacon be mainly the fatty belly of the pig canadian bacon be cut from the loin of a pig it have it be meaty bacon less fat mmm ,5500,4152,7883,23,8,2,1,52,304,19,0,0,1,1,1,0
146,2022-12-13 21:03:12+00:00,takenincontext,legendarywednesdayemily dickinson make sure to bake fruitcake for everyone on her xmas list for a recluse and an introvert she have a lot of friend her recipe for black cake so call because it be brandy - rich thick dense amp dark with raisin prune amp date serve ,1309,6136,36679,8,2,0,1,50,311,19,1,0,1,0,1,0
147,2022-12-05 13:21:16+00:00,Big_MamaSandy,thick like pound cake ,334574,2936,11666,12,36,1,0,5,24,0,0,0,0,0,0,1
148,2022-12-05 11:49:00+00:00,janespatisserie,new baileys loaf cake thick fudgey and delicious recipe - ,18957,29267,28409,10,3,0,1,13,115,1,0,0,0,0,2,2
149,2022-07-06 10:41:33+00:00,AbdooulHabeebah,kindly retweet my minna ppl spring roll fill donutamp samosa wil be available in the evening kindly hit our dm or call location bis bosso patronize beeber delight amp confectioner and u will be glad u wet ur taste bud with our mouth watering snack ,669,436,630,7,1,0,2,47,300,12,0,0,0,1,1,0
150,2022-11-29 17:00:00+00:00,hadescookbook,chef introplease give a warm welcome to our next chef bea ice cream be sorely need in the sear heat of the underworld no matter how weird ,844,207,54,6,1,1,1,32,189,12,0,0,0,2,1,2
151,2022-10-17 01:41:46+00:00,SavedYouA_GT,they try churn butter ice cream amp whip cream in a tumble cycle cooking scallop sous vide in the wash sear the scallop amp a steak with an iron amp steam green bean with a steamer the ice cream do not work but everything else be either okay or shockingly good ,21941,2827,11925,15,10,0,1,51,316,16,0,0,0,0,1,0
152,2022-07-16 19:46:12+00:00,skypanda476,scroll on here today I have discover a lot of anti vaccination rw mainly love johnson folk be actually climate change amp meteorological expert too apparently the way to cope with sear temperature be to eat ice cream amp enjoy the sun huh who know ,11900,29834,92678,8,14,0,0,46,274,13,0,0,0,2,0,1
153,2022-11-22 15:58:15+00:00,theEmpyrealCap,my winter immuni - tea rise hip vitamin c mullein chrysanthemum respiratory support chamomile rise petal hibiscus heart centernerve support ginger dehydrate carrot yes I say carrot eucalyptus bay leaf jasmine dehydrate orange flavorenergy ,3971,48081,107140,3,2,0,0,39,298,0,0,0,0,1,1,0
154,2022-11-15 18:20:53+00:00,ScreenSpeck,visually stunning but emotionally stunt dontworrydarle only dangle a carrot of commentary for its viewer by the time it have it be over we be just stand in the middle of the desert dehydrate and tired be disappoint ,1520,3030,1217,6,2,2,0,36,265,14,1,1,0,0,1,0
155,2022-08-07 09:04:15+00:00,militaryhistori,some of you will be happy to know that mr prickles have return spot locally very dehydrated in this warm summer now equip his own comfy shoebox bowl of water amp saucer of catfood amp carrot last night he be scamper around under my foot at amazing speed ,54421,116848,399148,15,26,1,1,49,302,20,0,0,0,0,1,0
156,2022-11-06 13:17:01+00:00,Hermiteveryday,move through wheat fieldsthe caress of soft strandsfinger gently skim the topi be sweep up by summerlost to alletche memory into skinreplaye each momentthrough the ravage of winterdawnword caress ,1793,10427,37573,6,3,0,0,38,232,11,1,0,0,1,0,0
157,2022-07-20 16:45:36+00:00,happyeggshaped,on the way to hq I notice a new joint have open at balgreen stop on the way homecoffee to go cheesecake tray bake brownie sausage roll amp scotch egg latervisit the I shall I will be backhappiness be egg shapedshoplocal coffeelover ,12388,254437,366947,5,2,0,2,47,298,11,2,1,0,2,1,3
158,2022-06-19 09:12:20+00:00,RufforthCC,an absolute treat yesterday at food be feature pork roll homemade sausage roll and cheesecake opposition even provide free jug of beer in the change room after top set up ,1442,3300,1515,3,1,0,2,37,259,8,0,3,1,0,1,2
159,2022-05-22 12:05:46+00:00,BaratxuriBar,our pintxo soul sunday offer be on now just pp for unlimited pintxos include padron tortilla txistorra sausage roll artichoke chicken wing ox cheek pobre potate pork amp idiazabal mahon amp salchichon cheesecake come early when they be go they be go ,5074,14080,33939,4,1,0,4,42,309,4,0,0,0,1,1,1
160,2022-08-22 01:29:00+00:00,brainpicker,absolutely fascinating profile of the found father of cognitive behavioral therapy who die last year at two - time finalist for the noble prize I guess the mind despite be matter be still consider too mushy for science ,934271,144082,2790,14,1,2,0,39,274,14,0,1,0,1,1,0
161,2022-08-07 15:17:44+00:00,Rail_Photter,work its nad off on the climb to shap summit hams hall to mossend euro terminal at shap wells on a side note anyone go to shap call in at the local chippy fish amp chip to die for and the deep fried mushy peas fritter be outstanding ,4187,15659,9037,14,3,0,1,53,292,20,0,0,1,1,1,1
162,2022-07-08 10:35:33+00:00,oystershellbath,enjoy the beautiful summer weather with our delicious lunch cod special our golden fried cod tasty chip and our delectable homemade mushy pea be perfectly package to be eat outside ,1065,798,796,3,2,0,1,32,216,8,0,0,0,0,1,1
163,2022-10-21 13:12:12+00:00,BioavailableNd,bulgarian sheep feta fat soluble vitamin lactoferrin sit fatorganic ferment beet blood building liver health gut microbiomesardine vitamin d selenium coq silica low mercury ,22458,8595,12036,10,13,0,1,27,221,0,0,0,0,1,1,0
164,2022-09-05 14:53:40+00:00,JohnConstas,food that ll make you feel like a million bucksoystersorgan meat liver be kingpasture raise eggsgame meatsgoat kefirfermente veggie raw milkcheesepomegranateblueberriesoily fish anchoviesmackerelsardine ,97721,22732,31194,94,14,1,0,32,230,4,0,0,1,0,0,0
165,2022-09-04 01:49:14+00:00,TeinoAlarcon,csa haul meal prep in a college dorm with no kitchen also incorporate ferment grass - feed dairy dark chocolate seafood shrimp salmon sardine oyster etc adapt to thrive still improve learn from the good nosetotailandshell ,57,1496,5371,5,3,0,2,38,302,7,1,3,0,1,1,0
166,2022-11-02 13:54:59+00:00,_wholesomegames,previously feature in wholesome snack shumi come home release on nintendoswitch and pc in spring play as a lil mushroom who have who be lose in the forest explore at your own pace chat with friendly inhabitant and take on different adventure to get back home ,113823,4934,20411,109,9,9,1,45,290,18,1,0,0,1,1,0
167,2022-07-02 14:57:22+00:00,Rob_Kimbell,lamb casserole tonight methink and to eat again tomorrow no doubt use british lamb british carrots british mushrooms british garlic british onion british broad bean and other wholesome ingredient even though my mum never teach I how to cook I learn how to later ,83931,397777,7910,28,15,3,0,44,280,14,0,0,0,1,0,0
